"country_code"	"name"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"
84	"Belize"	-0.0428915522795206	-0.034354967948718	-0.0262631967676066	-0.0278644189180275	-0.0872899598130612	-0.101620128919939	-0.0369889907111293	-0.0327681971427878	-0.0480453420917932	0.0575419642253167	0.023440027172155	0.0307894337384699	0.0236125232813758
90	"Solomon Islands"	0.0199681489648414	0.0251502053378027	0.0199204201274296	0.0159886588672021	0.0132133855713323	0.000940826169441759	-4.33625018429063e-06	-0.00676491549394592	-0.00311368643157426	-0.00188455500005567	-0.0118786620620077	-0.0253480671459559	-0.0225551477924729
96	"Brunei Darussalam"	0.105393637632549	0.0995567893250895	0.0636602505346777	0.10482321385028	0.0617055554270826	0.0349753418864545	0.0094635263160621	0.00108944671350241	0.00523859748811975	0.00627775329649842	0.00693986459095942	0.00674516219061646	0.00534449354440099
100	"Bulgaria"	-0.0162867213193658	-0.00576359895747348	-0.000182674011933177	-0.000782666168203891	-0.00510855803544889	-0.0108702178397705	-0.00252063256078378	-0.0205507864783072	-0.0404103292657807	-0.0127543097032872	-0.0103745886199755	-0.0108038748269795	-0.00675010061024959
104	"Myanmar"	0	0	0	0	0	0	-0.00158557875278055	-0.00519361524986704	-0.0166636001368238	-0.0120328069214215	-0.0287957629182809	-0.0293449572093095	-0.00916780161248292
108	"Burundi"	-0.0302942107640662	-0.0276672722963899	-0.0304976424065395	-0.0188045991047842	-0.0753790807532181	-0.0408725504087445	-0.0208411687843387	-0.00928311792115131	-0.0445383431486934	-0.064913776660795	0.0166293462476317	0.0206363252410794	0.00422783060393398
112	"Belarus"	-0.0432234822891611	-0.0210847978294971	-0.0153097175381717	0.00668918236729948	0.00254684031171856	0.00106781780151893	0.00488002688914082	-0.00063147047042298	-0.00616273502409064	0.00552632741949565	-0.000641274591026677	0.00663163017798863	0.0126984250729184
116	"Cambodia"	0	0	0	-0.0347911212216237	-0.0178007272665132	-0.0112551820792088	-0.0132257833560898	-0.0100763715660401	0.0454457258502078	0.0325865011030479	-0.00288213426813867	-0.0222211494874872	-0.0104430049710427
120	"Cameroon"	0	0	0	-0.000166341804684994	-0.000369371169583311	-0.0010334363625934	-0.00615766400835815	-0.00626147638717985	-0.00662780618206965	-0.00574339130949796	-0.00565040316836447	-0.00496496965658794	-0.00291384455461518
124	"Canada"	0.0447790008252895	0.0356842549360748	0.00994269324335069	0.0308998819815921	0.0359866972648233	0.018928931386378	0.0153423173670779	0.0338520250541499	0.0252603891775274	0.0259940125895758	0.033440988983647	0.0381291016557896	0.0344563394201864
132	"Cape Verde"	-0.033279795132142	-0.115351885808066	-0.00576820419541707	0.0184377795157868	-0.129190923659404	-0.10265798404109	-0.0711241986141408	-0.0884048462302851	-0.0186839205757554	-0.00626483980717244	-0.0224713210875764	-0.054543844259253	-0.0225376698431213
140	"Central African Republic"	0	0	0.00793547859296402	0.00797110678481105	-0.010978777389526	-0.000495692678470431	0.0176615312904694	-0.0155962646302995	0.0127270722083496	0.00338625353733992	-0.0120771391028779	0.00123360048604303	0.0022492825040782
144	"Sri Lanka"	-0.00204313870682941	-0.00849132769380861	-0.00479983573446379	-0.00346295114495509	-0.0116116181206268	-0.0172652059212023	-0.0263025550654465	-0.0084940301997877	-0.0147586810246741	-0.0252999229796966	-0.0239292004869104	-0.0266339335564363	-0.0239970552407685
148	"Chad"	0	-0.000913764064656483	-0.00166455960109186	-0.0123672537037278	-0.0134565699958106	-0.0429227427315891	-0.0290826416887982	0.000277851413311341	-0.00174151757076426	0.00991839904799365	0.0262448250522783	0.00695316575439723	0.00840583437987018
152	"Chile"	-0.00484364141425734	-0.00431187557479652	-0.00438570046722244	-0.0049459630746322	-0.00541410946062004	-0.00489396473712141	-0.0033206223062503	0.000653173420227118	0.00475945807697043	0.00504720802176358	0.00618237359402895	0.00865681268389398	0.0118300577230226
156	"China"	-0.000304504805889347	-1.36374060907843e-05	-0.00164300056755513	-1.8025988096901e-05	-0.0013767597412157	-0.000472970681251846	-0.000263921170626733	-0.000146544476475662	-0.000713366431435641	-0.000412919819398058	-0.00168826293633854	-0.00168665895940936	-0.00134231317280889
158	"Taiwan, Province of China"	0.00258362258083755	-8.52866421914712e-05	0.0254377167332043	0.0377375125401739	-0.00173932490455967	0.0103916477273646	-0.00344524865459893	-0.0103889517682747	-0.00872913749927468	-0.00844750221464917	0.00503295032459794	0.00209883175515004	0
170	"Colombia"	-0.0132078708366384	-0.0149735711920193	-0.0154121408821542	-0.0146780594874066	-0.0131451514862237	-0.0115926145886437	-0.00987807118093454	-0.0081904930934745	-0.00653597269549685	-0.0050745179608557	-0.00393533217871051	-0.00330363633792975	-0.00315775253859039
174	"Comoros"	0	-0.0353164037909546	-0.0449950193925778	-0.0267803244211633	-0.0240847826372443	0.0390037025621418	-0.0145826175458158	-0.0125737639386239	-0.0072239993833465	-0.012513188788383	-0.0182619555373784	-0.0161614659442124	-0.01430953420305
175	"Mayotte"	0.172974043986527	0.129530130636325	0.0963403971855614	0.0148730548730549	0.0134180982010009	-0.0216999384398909	0.0688116656993616	0.083975923665816	0.113251740873602	0.0378626747414395	0.0013304152891325	-0.0112294571118959	-0.00718655826142783
178	"Congo"	0	0	0	0.000431814354372768	0.00520114748818432	-0.00475904102143014	0.00116446354751766	0.000919541112510366	0.00650752765489739	0.0129725860322194	-0.00426241666449574	0.0142365902521377	-0.0147564803232993
180	"Democratic Republic of the Congo"	0	0.00554850339030409	0.00804354809071155	0.0139268833443035	0.00137177083625897	0.00439633180546474	-0.0169539059741347	0.00248502075908605	0.0343909602342796	-0.0238571511880678	-0.00502744467567298	-0.000774190751016375	-0.0014547599898524
188	"Costa Rica"	0.00511939167619431	0.00637448989343696	0.00593004571498873	0.0049238027836754	0.00683551547348033	0.00830786541496417	0.00790019206389797	0.00637931369177187	0.0223521105015061	0.0254995478399567	0.0106464227031296	0.00714221311851686	0.00432493273781355
191	"Croatia"	-4.67496646360863e-06	-4.46603801392312e-06	0.000442204113213793	-0.000282980512460383	-0.00416068195121356	0.00415053274168449	0.0118241648880435	0.00554375559384977	-0.0300602507257598	-0.0407491224368941	-0.000582646747374533	-0.00514657647138364	-0.00463346403563134
192	"Cuba"	-0.00506757013559297	-0.00841046751495152	-0.02870694535836	-0.0314389164489417	-0.0218011839878795	-0.0169519449443208	-0.0274524800112901	-0.00694228596874538	-0.0113404904630299	-0.0150372527243599	-0.0134929274078922	-0.0172273425253697	-0.0070744657849355
196	"Cyprus"	-0.0279344310080281	-0.0125440826007461	-0.075096565193942	-0.0134998132436903	0.00497540004465312	-0.00186993559110742	-0.0403177095035643	0.0243955815959516	0.0563453955135003	0.0622640693298605	0.0655473890767073	0.042772224298993	0.0317119467964138
203	"Czech Republic"	0.00673925279740715	-0.00389037372264085	0.00260988390041245	-0.0131721159959192	0.00101913193686743	0.000994117714314688	-0.00512157922549874	0.000549745843122642	0.00290583774171685	0.00445084908833158	0.00461872296723866	0.0245227266440599	0.00285524826878147
204	"Benin"	-0.0101990004527272	-0.00998487140695915	-0.00999128153247629	-0.00901928307678281	-0.00854435135665866	-0.00594337838753107	-0.00291767885306819	-0.002034631418693	0.0209946631566256	-0.00489286223837045	0.0142215851057492	0.00611070495292191	-0.00105154704653033
208	"Denmark"	-0.00428276561698299	-0.00735202363098968	0.000492500285981992	0.00459344464653416	0.00471712847440974	0.00294885354304012	0.0018188968924169	0.00642213568719727	0.0127357532548481	0.0142507083501033	0.00867432468454745	0.0162410487713218	0.0174454540197469
214	"Dominican Republic"	-0.00801683124352441	-0.0114080829731071	-0.0132026366415212	-0.0144812310129128	-0.0157277830408024	-0.0169124497517832	-0.0203299174715726	-0.0207232182801994	-0.0200669687788067	-0.0190240762655814	-0.0178161528307389	-0.0166464863846696	-0.0154587050715282
218	"Ecuador"	-0.000576341969049283	-0.00202123471439668	-0.00198039928299074	-0.00104759510258813	-0.000905554860255709	-0.00103014099822351	-0.00175529236130012	-0.00187906734673325	-0.00185944822341955	-0.00611848564268093	-0.00950240232564253	-0.00327617327468513	-0.00254447831933862
222	"El Salvador"	-0.0282522318090347	-0.018062585954734	-0.00869775456703598	-0.0138548687952743	-0.024798887420569	-0.039597109119294	-0.0506258297046781	-0.0521618668983843	-0.0504851219002293	-0.0584841707697062	-0.0538187932350466	-0.0480344888002871	-0.0398149745971801
226	"Equatorial Guinea"	0	0	0	0	-0.240624946288307	-0.125910846205507	0.294648806690692	0.0477056808531617	0.0397468750248435	0.0446120285859586	0.0470845513998975	0.0319573199374946	0.027447132604191
231	"Ethiopia"	-0.00110320843396476	-0.0010026437208309	-0.000902839744523304	-0.00168636592221552	-0.00209737821915813	-0.0621703356113088	0.00709424473468681	0.019130715553074	0.0300741031074413	-0.00271810866585323	-0.00125191886418321	-0.00065439272604343	-0.00068524162827417
232	"Eritrea"	0.000872915116228166	0.00238298359077499	0.00497076293432014	0.00314563358497144	0.00553869331147396	0.00483057950046977	0.00419488073534581	-0.014511192301232	-0.127426385348842	-0.0221232295490496	0.0311163071728659	-0.0381747979671093	-0.0341177960723839
