"index"	"country"	"country_code"	"age"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
189	"Argentina"	32	" 55"	0.021027355	0.01938333	0.018869351	0.018733566	0.01792144	0.017113902	0.016232727	0.016023968	0.015138323	0.013638399	0.013277511	0.012400519	0.011558453	0.010813256	0.01020853	0.009611707	0.008988483	0.008452263	0.007966792	0.007498858	0.00708425	0.006692749	0.006346422	0.006028683	0.005719031	0.0054275	0.005153227	0.004896075	0.004652614	0.004428104
190	"Argentina"	32	" 60"	0.031164438	0.028880061	0.028963478	0.028795263	0.027588832	0.026392532	0.025002589	0.024557357	0.023226371	0.021289687	0.020669004	0.019326228	0.018081666	0.016977403	0.016079287	0.015189254	0.014255091	0.013451372	0.012720486	0.012013715	0.01138518	0.010788617	0.010260416	0.009774363	0.009297691	0.008851289	0.008426408	0.008030611	0.007652738	0.007303227
191	"Argentina"	32	" 65"	0.04697329	0.043834393	0.045053664	0.044826173	0.043218741	0.041625885	0.039427973	0.038375642	0.03616316	0.033354726	0.032203922	0.030169943	0.028368204	0.026760614	0.025450307	0.024144237	0.022767721	0.021578096	0.020494083	0.019441807	0.018494751	0.01760125	0.016806828	0.016066628	0.015340992	0.014661128	0.014009387	0.013400078	0.012817619	0.012276976
192	"Argentina"	32	" 70"	0.07054919	0.066342455	0.069819138	0.069592685	0.067491624	0.065412302	0.061967021	0.05976603	0.056111492	0.051945262	0.049861355	0.046819989	0.04420752	0.04187338	0.039961978	0.038051198	0.036031982	0.034280693	0.03268152	0.031124822	0.029713945	0.028383568	0.027199177	0.026085635	0.024993628	0.023967687	0.022980076	0.022055369	0.021168017	0.020344327
193	"Argentina"	32	" 75"	0.105296363	0.099818925	0.107476485	0.107315443	0.104680094	0.102075914	0.096740584	0.092502784	0.08653755	0.080392355	0.076733394	0.072207301	0.068415283	0.065015352	0.06221826	0.05941405	0.056446435	0.053863585	0.051500076	0.049189805	0.047100274	0.045104642	0.043335233	0.04167067	0.040034014	0.038487209	0.036999927	0.035601564	0.034256446	0.033007471
194	"Argentina"	32	" 80"	0.153948231	0.147158488	0.161421731	0.161429644	0.158373369	0.155364111	0.14749223	0.140094081	0.130823848	0.122094166	0.116039269	0.109523413	0.104195857	0.099397531	0.095427762	0.091433182	0.087196605	0.083493281	0.080096078	0.076757718	0.073743803	0.07082321	0.068245691	0.065817697	0.063422898	0.061144195	0.058955389	0.056887548	0.05489273	0.053040104
195	"Argentina"	32	" 85"	0.219022192	0.211122775	0.23458923	0.234894438	0.231715663	0.228606407	0.217710799	0.205958763	0.192415281	0.180631863	0.171256278	0.16229448	0.15513818	0.148656393	0.143257753	0.137800189	0.131994392	0.126892281	0.122199315	0.117555805	0.113369753	0.109244931	0.105624982	0.102206813	0.098822598	0.095577354	0.092462527	0.089503393	0.086638894	0.083978632
196	"Argentina"	32	" 90"	0.301195735	0.292699324	0.3272225	0.327933549	0.325103346	0.322364175	0.308424546	0.291505552	0.273143113	0.258239976	0.24478783	0.233169611	0.224102471	0.215835194	0.208895898	0.20184208	0.194309265	0.187647793	0.181505298	0.175373381	0.169852068	0.164305031	0.159472764	0.154891876	0.150336261	0.14592897	0.141701001	0.137658494	0.133729248	0.130082524
197	"Argentina"	32	" 95"	0.39810077	0.389784363	0.435308222	0.436448469	0.434492681	0.43262814	0.416352123	0.394406037	0.371565032	0.354128001	0.336415727	0.322398212	0.311702956	0.301878849	0.293561961	0.285055348	0.275930924	0.267805219	0.260302176	0.252726404	0.245912732	0.238910827	0.232876059	0.227120707	0.221368515	0.215748623	0.210359788	0.205170158	0.200102529	0.195409312
198	"Argentina"	32	"100+"	0.510417279	0.503460277	0.55565433	0.557073518	0.556435371	0.555832849	0.539198944	0.514492777	0.489600977	0.471726064	0.451376912	0.436571738	0.42558763	0.415448187	0.406807521	0.397934144	0.388400739	0.37987165	0.372035866	0.36401816	0.356842877	0.349268542	0.342887401	0.336755342	0.330609343	0.324550855	0.318764394	0.313159769	0.307672938	0.302641391
199	"Armenia"	51	"  0"	0.095383613	0.089658266	0.083931423	0.078205911	0.072408756	0.066432283	0.060522566	0.05433689	0.049826605	0.041183971	0.032587809	0.027919903	0.025495069	0.02317759	0.021184365	0.019701957	0.018283874	0.016861754	0.015589859	0.014534007	0.013592684	0.012722402	0.011922864	0.011240739	0.01062465	0.010033655	0.0094921	0.008986633	0.008524274	0.008086648
200	"Armenia"	51	"  1"	0.004239754	0.003924643	0.003614044	0.003307884	0.003002048	0.002691719	0.002390394	0.002081135	0.002500609	0.001652245	0.000972706	0.000715549	0.000614791	0.000534365	0.000533572	0.000458927	0.000415416	0.000380951	0.000355541	0.000326966	0.000302295	0.000281495	0.000263791	0.000242349	0.000223481	0.000205149	0.000190133	0.000176403	0.000160929	0.000147995
201	"Armenia"	51	"  5"	0.001502281	0.001172012	0.000885754	0.000676641	0.000550192	0.000572376	0.000539135	0.000685561	0.000507325	0.000508742	0.000453569	0.000364244	0.000310728	0.000255029	0.000119285	3.03966E-05	0.000210302	0.000187488	0.000166354	0.000152219	0.000140132	0.000128709	0.000118095	0.000110942	0.000104768	9.8859E-05	9.33113E-05	8.81776E-05	8.4012E-05	7.99518E-05
202	"Armenia"	51	" 10"	0.00074219	0.000565236	0.000414425	0.000315809	0.000263603	0.000286038	0.000280533	0.000375548	0.000439907	0.000361957	0.000282526	0.000238358	0.000216154	0.000194976	0.000174939	0.000158203	0.000147169	0.00013247	0.000118789	0.000109276	0.000100999	9.32745E-05	8.59375E-05	8.08418E-05	7.64729E-05	7.21664E-05	6.81063E-05	6.43307E-05	6.12389E-05	5.82135E-05
203	"Armenia"	51	" 15"	0.00144005	0.00114147	0.000887828	0.000683576	0.000563425	0.0006127	0.000598969	0.000813626	0.000981662	0.000793937	0.000609716	0.000510301	0.000460644	0.00041368	0.000369857	0.000333383	0.000302276	0.000270911	0.000242002	0.000221696	0.000204084	0.000187755	0.000172363	0.000161489	0.000152138	0.00014299	0.000134411	0.000126458	0.000119933	0.000113576
204	"Armenia"	51	" 20"	0.00202276	0.001617562	0.00127275	0.000985268	0.000813537	0.000884323	0.000865053	0.001172614	0.00145472	0.001179903	0.000909582	0.000763401	0.000690036	0.000620538	0.000555766	0.000501734	0.000439597	0.000394181	0.000352386	0.00032281	0.000297132	0.000273356	0.000250968	0.000235018	0.000221277	0.000207849	0.000195269	0.000183608	0.000174017	0.000164683
205	"Armenia"	51	" 25"	0.002629092	0.002158064	0.0017583	0.001370808	0.001125445	0.001224548	0.001196137	0.001632113	0.002009783	0.001619411	0.001239763	0.00103653	0.00093474	0.000838636	0.000749579	0.000675456	0.00059445	0.000531566	0.000474038	0.000433093	0.000397629	0.000364932	0.0003343	0.00031228	0.000293304	0.000274846	0.000257621	0.000241689	0.000228546	0.000215799
206	"Armenia"	51	" 30"	0.003588186	0.003025984	0.002549137	0.002005328	0.001642894	0.001788043	0.001745877	0.002388029	0.00297912	0.002383419	0.001810888	0.001507745	0.0013561	0.001213427	0.001082139	0.000973081	0.000860626	0.000768505	0.000684667	0.000624351	0.000572147	0.000524203	0.000479488	0.000446899	0.00041876	0.000391508	0.000366164	0.000342761	0.000323372	0.000304625
207	"Armenia"	51	" 35"	0.004884316	0.004137627	0.003496395	0.00278585	0.002315285	0.002512699	0.002464019	0.003314577	0.004109872	0.003333969	0.00257728	0.002172068	0.001965808	0.001770254	0.001590189	0.001439308	0.001290286	0.001159466	0.001040221	0.000952357	0.000875791	0.000805432	0.000739682	0.000690639	0.000648014	0.000606673	0.000568185	0.000532557	0.000502813	0.000474023
208	"Armenia"	51	" 40"	0.006734417	0.005711867	0.004817657	0.003908575	0.003321711	0.003589349	0.003542933	0.004643767	0.005636568	0.004689497	0.003737791	0.003215988	0.002941966	0.002678422	0.002434942	0.002227631	0.00203337	0.001844691	0.001672086	0.001540355	0.001424343	0.001317566	0.001217381	0.001140169	0.001072423	0.001006509	0.000945005	0.000887834	0.000839594	0.000792805
209	"Armenia"	51	" 45"	0.009577467	0.0081725	0.006919856	0.005738807	0.004998233	0.00537552	0.005343795	0.006807158	0.007986534	0.006842645	0.005651335	0.004979626	0.004612887	0.004254087	0.003921339	0.003631976	0.003393394	0.003110934	0.002851648	0.00264476	0.002460315	0.00229036	0.002130225	0.002001621	0.001887524	0.001776156	0.001672007	0.001574744	0.001491588	0.001410771
210	"Armenia"	51	" 50"	0.01429461	0.012419654	0.010721519	0.009113061	0.008108816	0.008684993	0.008686991	0.010793192	0.012233648	0.010765135	0.009184022	0.008270341	0.007749028	0.007230357	0.006748922	0.006319642	0.006023158	0.005568931	0.005151855	0.004801254	0.00448522	0.004194392	0.00392001	0.003688924	0.003481675	0.003279338	0.003090133	0.002912887	0.002759272	0.002609985
211	"Armenia"	51	" 55"	0.021852509	0.019379936	0.017112578	0.014859692	0.013443103	0.014352693	0.014424089	0.017578948	0.019926286	0.017894416	0.015656917	0.014343452	0.013560881	0.012771322	0.01204011	0.011370013	0.010724035	0.009981475	0.009300701	0.008698248	0.008150278	0.007647266	0.007172826	0.006754504	0.006375871	0.006006629	0.005661736	0.005337944	0.005053737	0.004777789
212	"Armenia"	51	" 60"	0.03196716	0.028582352	0.025446811	0.022461269	0.020638903	0.021970934	0.022175542	0.026539557	0.029884741	0.027381041	0.024541111	0.022839321	0.021781678	0.020699502	0.01969698	0.018753707	0.017621053	0.016527135	0.015523714	0.01459617	0.013745407	0.012965863	0.012229024	0.011553587	0.010937844	0.010336602	0.009774949	0.009245322	0.008771965	0.008312273
213	"Armenia"	51	" 65"	0.045567532	0.040941602	0.03663079	0.032682238	0.030343111	0.032239645	0.032630615	0.038588269	0.043379916	0.04031129	0.036733043	0.034551163	0.033153037	0.031713887	0.030379377	0.029104684	0.027151485	0.025632095	0.024244212	0.022916866	0.021694183	0.02057919	0.019523984	0.018528159	0.017619948	0.016729784	0.015899707	0.015114003	0.014393578	0.013694971
214	"Armenia"	51	" 70"	0.062869228	0.057026444	0.051559624	0.046573312	0.04368407	0.046320604	0.04700617	0.054918738	0.061260058	0.057640026	0.053316885	0.050639671	0.048874628	0.047045874	0.045349579	0.04369695	0.041026835	0.038993279	0.037140339	0.035302012	0.033601072	0.032058249	0.030594798	0.029167372	0.027865704	0.026586225	0.025396669	0.024265822	0.02319571	0.022162227
215	"Armenia"	51	" 75"	0.087834394	0.080830354	0.074283914	0.068110473	0.064573279	0.06832613	0.069536568	0.080204477	0.088504233	0.084380268	0.079314245	0.076118678	0.073935411	0.071636896	0.069512836	0.067374972	0.063861375	0.061112005	0.05859727	0.055997794	0.053577838	0.051393338	0.049316403	0.0471991	0.045257204	0.043355341	0.041592808	0.039906231	0.038258411	0.036674629
216	"Armenia"	51	" 80"	0.120930043	0.112865982	0.105390219	0.098045321	0.093925943	0.099176947	0.101211885	0.11528397	0.126024241	0.121702283	0.116203841	0.11266452	0.110126848	0.107402206	0.104905386	0.102282671	0.097744348	0.094191906	0.090932586	0.087395714	0.084081098	0.081109693	0.078277603	0.075239754	0.072436373	0.069700512	0.06717475	0.064739835	0.062273428	0.059914653
217	"Armenia"	51	" 85"	0.163406547	0.154561597	0.146519397	0.138182592	0.133677088	0.140868366	0.144125437	0.162233754	0.176041842	0.172071497	0.166760672	0.163258504	0.160558343	0.157582978	0.154902095	0.151911749	0.146073428	0.141754619	0.137785274	0.133220716	0.128912451	0.125090047	0.12143667	0.117280502	0.11342104	0.109666487	0.1062164	0.102862417	0.09932294	0.095955207
218	"Armenia"	51	" 90"	0.21577729	0.206596755	0.198551029	0.189558543	0.18498482	0.194586409	0.19953418	0.222245156	0.240014009	0.237172131	0.232979351	0.230112181	0.227590951	0.224702187	0.222187649	0.219105564	0.211423068	0.206569638	0.202111577	0.19661428	0.191387675	0.186823821	0.182446541	0.177116597	0.172139515	0.16730952	0.162897788	0.15856888	0.153782626	0.149253033
219	"Armenia"	51	" 95"	0.277334327	0.268336741	0.260934603	0.251678063	0.247390777	0.259852293	0.266958858	0.294770916	0.31781706	0.316975261	0.314990803	0.313479902	0.311587149	0.309250271	0.307374388	0.304621272	0.294005395	0.28905345	0.284524276	0.278444314	0.27262279	0.267666201	0.262887128	0.25659296	0.250695903	0.244979269	0.239800374	0.23466757	0.228683344	0.223054049
220	"Armenia"	51	"100+"	0.35709656	0.34930431	0.343620562	0.334967719	0.331523561	0.346571132	0.35586766	0.387848844	0.417157964	0.419151327	0.42049898	0.421107589	0.420414121	0.419263128	0.418625266	0.416853218	0.401777271	0.397600906	0.393829679	0.388174057	0.382735837	0.378326896	0.374035058	0.367812068	0.36201519	0.356398086	0.351390801	0.346384768	0.34015695	0.334365918
221	"Aruba"	533	"  0"	0.077641612	0.057613926	0.048974615	0.041403549	0.036353295	0.031066035	0.024646978	0.023638576	0.022640002	0.022309554	0.021290158	0.018800302	0.016963742	0.015470625	0.014082645	0.012645673	0.011590893	0.01064606	0.009772994	0.008979517	0.008465362	0.00797704	0.007529697	0.007103985	0.006718083	0.006380005	0.006052244	0.005746914	0.005449833	0.005170076
222	"Aruba"	533	"  1"	0.007003556	0.004229856	0.003076256	0.002358617	0.001919183	0.001508504	0.001046222	0.000983956	0.000922611	0.000902281	0.000840333	0.000690726	0.000596876	0.000528524	0.000466288	0.000402445	0.000364014	0.000330768	0.000300391	0.000273377	0.000258342	0.000244338	0.00023162	0.000219675	0.000208252	0.000198108	0.000188224	0.000179358	0.000170751	0.000162152
223	"Aruba"	533	"  5"	0.002084459	0.001440866	0.001163285	0.000957863	0.000814132	0.000682191	0.000516667	0.000493375	0.000469872	0.000462008	0.000437503	0.000375894	0.000334979	0.000304059	0.000274203	0.000242577	0.000222475	0.000204192	0.00018716	0.000171262	0.000161897	0.00015288	0.000144564	0.000136587	0.000129212	0.000122683	0.000116385	0.000110287	0.000104429	9.90711E-05
224	"Aruba"	533	" 10"	0.001391236	0.001047294	0.000895602	0.00076364	0.000675153	0.000578757	0.000460757	0.000442109	0.000423609	0.000417473	0.000398557	0.000352224	0.000318212	0.000290978	0.000265237	0.000238518	0.000218938	0.00020161	0.000185333	0.000170491	0.000160451	0.000150917	0.000142179	0.000133863	0.000126207	0.000119399	0.000112796	0.000106776	0.000100916	9.52727E-05
225	"Aruba"	533	" 15"	0.002355853	0.001778267	0.001526513	0.001309813	0.00116484	0.001004893	0.00080863	0.000777357	0.000746334	0.000736047	0.00070433	0.00062666	0.000568452	0.000521272	0.000476664	0.000430366	0.000395382	0.000364319	0.000335143	0.000308507	0.000289862	0.000272157	0.000255932	0.000240491	0.000226299	0.000213713	0.000201502	0.000190367	0.000179522	0.000169119
226	"Aruba"	533	" 20"	0.003261697	0.002466462	0.002119749	0.001815167	0.001610867	0.001387987	0.001114886	0.001071503	0.001028466	0.0010142	0.000970207	0.000862486	0.000782036	0.000716965	0.000655448	0.00059161	0.00054352	0.000500838	0.000460751	0.000424154	0.000398523	0.000374183	0.000351881	0.000330657	0.000311128	0.00029378	0.000276952	0.000261605	0.000246656	0.00023232
227	"Aruba"	533	" 25"	0.00361976	0.002684242	0.002279942	0.001943652	0.001719923	0.001471801	0.001169211	0.001121749	0.001074668	0.001059059	0.001010934	0.000893101	0.000806546	0.000737216	0.000671705	0.000603726	0.000553678	0.000509358	0.000467745	0.00042979	0.000403819	0.000379158	0.00035656	0.000335056	0.000315289	0.000297756	0.000280751	0.000265241	0.000250136	0.000235641
228	"Aruba"	533	" 30"	0.004023033	0.002961314	0.002504647	0.002137699	0.001894871	0.001618895	0.001282507	0.001229806	0.001177528	0.001160196	0.001106761	0.00097593	0.000880099	0.000803461	0.000731061	0.000655933	0.000600972	0.000552331	0.000506667	0.000465033	0.000436832	0.000410051	0.00038551	0.000362158	0.000340733	0.000321776	0.000303389	0.000286621	0.000270289	0.000254619
229	"Aruba"	533	" 35"	0.004991432	0.00374016	0.003198926	0.002745833	0.002444192	0.002102596	0.001684107	0.001617566	0.001551566	0.001529685	0.001462231	0.001297093	0.001173879	0.001074255	0.000980116	0.000882443	0.00080936	0.000744533	0.000683671	0.00062815	0.000589886	0.000553552	0.000520258	0.00048858	0.000459548	0.000433908	0.000409035	0.000386354	0.000364263	0.000343085
230	"Aruba"	533	" 40"	0.00659648	0.005138645	0.004501606	0.003946716	0.003575305	0.003134585	0.002586469	0.002495665	0.002405611	0.002375758	0.002283731	0.002058487	0.001880993	0.001733028	0.001593085	0.001447921	0.001332102	0.00122874	0.00113167	0.001042964	0.000978759	0.000917804	0.000861956	0.000808823	0.000760254	0.000717521	0.000676073	0.000638269	0.000601454	0.000566234
231	"Aruba"	533	" 45"	0.009137961	0.007458602	0.006721302	0.006052817	0.005603043	0.00502776	0.004296764	0.004168864	0.004042043	0.004000008	0.00387044	0.003553412	0.003283648	0.003049951	0.002828652	0.002599191	0.002400409	0.002221772	0.00205396	0.001900271	0.001782162	0.001670062	0.001567382	0.001469716	0.001380597	0.001302373	0.001226518	0.001157331	0.001089963	0.001025656
232	"Aruba"	533	" 50"	0.013145645	0.011198707	0.010339218	0.009514773	0.008956236	0.008209461	0.007240109	0.00706169	0.006884816	0.0068262	0.006645558	0.006203756	0.005795488	0.005428875	0.005081196	0.004720923	0.004380756	0.004073215	0.003784209	0.003518868	0.003300477	0.003093299	0.002903622	0.002723281	0.002558257	0.002412771	0.002271739	0.002143136	0.002017952	0.001898593
233	"Aruba"	533	" 55"	0.019381484	0.01708454	0.016052768	0.015010111	0.014299714	0.013329785	0.01204589	0.011798983	0.011554298	0.011473226	0.011223437	0.010612876	0.010000845	0.009434081	0.0088959	0.00833875	0.007769126	0.007251813	0.006765706	0.006318402	0.00592542	0.005552923	0.005212152	0.004888388	0.004590805	0.004326654	0.004070738	0.003837438	0.003610461	0.003394334
234	"Aruba"	533	" 60"	0.028946779	0.026104944	0.024813432	0.023462042	0.02253848	0.021255447	0.019530343	0.019187154	0.018847209	0.018734607	0.018387778	0.017540683	0.016633149	0.015774276	0.014958157	0.014114419	0.013197719	0.012363485	0.011580007	0.01085826	0.010192839	0.009562933	0.008987383	0.008441178	0.007936307	0.007484258	0.007046716	0.0066483	0.006261023	0.005891889
235	"Aruba"	533	" 65"	0.043477329	0.039923511	0.038300891	0.03655295	0.035356752	0.033668014	0.031369333	0.030897138	0.030431781	0.03027708	0.029803399	0.028643014	0.027324531	0.026060777	0.024858083	0.023617863	0.022245002	0.020904778	0.019693324	0.018573447	0.01750102	0.016486539	0.015558861	0.014682617	0.013864848	0.013120893	0.012403876	0.011750891	0.011116187	0.010509766
236	"Aruba"	533	" 70"	0.067457614	0.062842686	0.060727559	0.058413345	0.056827126	0.054551292	0.051413774	0.050749424	0.050097974	0.049881225	0.049219859	0.04759336	0.045636597	0.043743197	0.041941484	0.040084857	0.037965215	0.035820302	0.033925465	0.032172716	0.030427192	0.028783141	0.027283876	0.025876622	0.024546917	0.023315397	0.022135403	0.021064916	0.020025704	0.019029787
237	"Aruba"	533	" 75"	0.105132678	0.099375247	0.096735601	0.093796439	0.091777749	0.088833542	0.084699051	0.083794851	0.082905624	0.082612505	0.081710562	0.07950279	0.07664349	0.073828751	0.071157148	0.068402727	0.064901275	0.061681518	0.058706093	0.055969815	0.053082188	0.050383213	0.047942906	0.045657829	0.043466899	0.041401702	0.039427015	0.03765385	0.035939902	0.034285402
238	"Aruba"	533	" 80"	0.159707117	0.153127529	0.150128954	0.146716251	0.144374538	0.140888461	0.135885395	0.134744007	0.133618064	0.133251903	0.132112723	0.129347603	0.125411133	0.121460927	0.117721503	0.11386662	0.10834841	0.103778533	0.099324875	0.095255389	0.090675768	0.086423884	0.082610969	0.079047506	0.075573125	0.072232514	0.069042256	0.066208432	0.063481102	0.060824797
239	"Aruba"	533	" 85"	0.234374198	0.227737772	0.224769834	0.221287562	0.218915029	0.215281612	0.209921713	0.208624191	0.207340157	0.206931177	0.205639078	0.202549891	0.19755943	0.192447025	0.187619706	0.18265042	0.174534058	0.168549465	0.162334902	0.156697985	0.149885853	0.143595239	0.13799735	0.132772891	0.127580163	0.122474156	0.117598269	0.113317205	0.109214558	0.105173455
240	"Aruba"	533	" 90"	0.329405331	0.323851793	0.321489598	0.318566871	0.316618505	0.313487432	0.308674408	0.307394184	0.306123103	0.305732107	0.304467035	0.30152736	0.295838079	0.289886934	0.284278079	0.278526761	0.267638526	0.260604179	0.252714048	0.245622429	0.236349882	0.227823411	0.220292046	0.213270925	0.206139694	0.198949998	0.19207669	0.186121579	0.180439921	0.174762278
241	"Aruba"	533	" 95"	0.440403924	0.437101335	0.435921921	0.434219101	0.433168968	0.431248033	0.428016109	0.426977918	0.425943242	0.425645957	0.424640015	0.422440833	0.416739922	0.410664542	0.404933788	0.399104516	0.386044348	0.378833036	0.369917054	0.362000721	0.350706041	0.34035792	0.331288959	0.3228475	0.314067347	0.30497051	0.296258092	0.28883665	0.281794094	0.27462411
242	"Aruba"	533	"100+"	0.563235278	0.56295363	0.563295261	0.563244324	0.563386667	0.563162096	0.562287579	0.561703566	0.561117846	0.560980084	0.560447443	0.55949511	0.554776422	0.549702306	0.544873192	0.540042538	0.526783442	0.520845118	0.512434624	0.50511372	0.493577989	0.483080041	0.473992262	0.465580713	0.456616643	0.447066826	0.437930348	0.430372198	0.423278471	0.415876381
243	"Australia"	36	"  0"	0.029276603	0.026788518	0.024827357	0.022894704	0.021441618	0.015949758	0.011194816	0.009991901	0.00775586	0.006013816	0.005488222	0.005064068	0.004831933	0.004589808	0.00438812	0.004226823	0.004065574	0.003914446	0.00375329	0.003602249	0.00345125	0.003300294	0.003169499	0.003028679	0.00289795	0.002767252	0.002636587	0.002516001	0.002395442	0.002274911
244	"Australia"	36	"  1"	0.000498874	0.000520048	0.000533175	0.000542161	0.000546249	0.000538703	0.00045076	0.000366724	0.000395693	0.000351917	0.000286019	0.000221492	0.000227476	0.000256086	0.000276149	0.000285406	0.000291895	0.000296627	0.00030261	0.000302313	0.000305533	0.000303476	0.000297157	0.000296111	0.000290046	0.000284736	0.000277419	0.000269605	0.000262296	0.000257497
245	"Australia"	36	"  5"	0.006579369	0.005835097	0.00578216	0.006321515	0.005859316	0.004796949	0.000432107	0.000343921	0.000204727	0.000158088	0.000135181	0.00012277	0.000143164	0.000138236	0.000136163	0.000132204	0.000130649	0.000126153	0.000122814	0.000120344	0.000114037	0.000110964	0.000109313	0.000104427	0.000100236	9.47483E-05	9.17149E-05	8.81024E-05	8.50751E-05	7.90164E-05
246	"Australia"	36	" 10"	0.001127779	0.001035566	0.001002018	0.001016464	0.00095663	0.000786847	0.000372355	0.000326692	0.000254616	0.000230542	0.000183573	0.00014038	0.000136949	0.000132878	0.000127928	0.000124968	0.000120636	0.000117505	0.000114036	0.000110545	0.000105905	0.000102422	9.85858E-05	9.35942E-05	9.11063E-05	8.62304E-05	8.32983E-05	7.82125E-05	7.51222E-05	7.09739E-05
247	"Australia"	36	" 15"	0.001894602	0.00178373	0.001735883	0.001756862	0.00167117	0.001429344	0.00110536	0.001030068	0.000794703	0.000777811	0.000593081	0.000473982	0.000445534	0.000415262	0.000390018	0.000371426	0.000352604	0.000334324	0.000317057	0.000300971	0.000284887	0.000268627	0.000254375	0.000240309	0.000227231	0.000213256	0.000200933	0.000189113	0.00017764	0.000166596
248	"Australia"	36	" 20"	0.002722775	0.002574446	0.002506921	0.002536599	0.002415606	0.002074475	0.001548952	0.001520717	0.001231051	0.001253458	0.000958864	0.000778741	0.000728766	0.000674445	0.00063071	0.000596925	0.000565617	0.000534211	0.000504998	0.000476803	0.000449777	0.000422594	0.000399786	0.000376981	0.000354002	0.000332612	0.000311232	0.000292995	0.000275033	0.000257253
249	"Australia"	36	" 25"	0.002970446	0.002804028	0.002729056	0.00276194	0.002627676	0.002249014	0.001321856	0.001386053	0.001285732	0.001324807	0.001072364	0.000872078	0.000814748	0.000753083	0.000703285	0.000665366	0.00062818	0.000593371	0.000560579	0.000528419	0.000497648	0.000467701	0.000441769	0.000415656	0.000389563	0.000366291	0.000342752	0.000322072	0.000301783	0.0002829
250	"Australia"	36	" 30"	0.003116913	0.002942318	0.002865157	0.002899071	0.002760818	0.002371109	0.00124513	0.00134034	0.00135695	0.001393181	0.001167885	0.001014647	0.000942175	0.000867724	0.000808243	0.000762621	0.000717552	0.000675743	0.000635786	0.000599406	0.000561306	0.000526589	0.00049573	0.000466056	0.000436218	0.000407713	0.00038157	0.000358234	0.000333814	0.000312037
251	"Australia"	36	" 35"	0.003527377	0.003330321	0.003246593	0.003283563	0.003133376	0.002710542	0.001562329	0.001515909	0.00152588	0.001538933	0.001326367	0.001222698	0.001130892	0.001039318	0.000965861	0.000909334	0.000855709	0.00080483	0.000756806	0.000710633	0.000665488	0.000623365	0.000586117	0.000550068	0.000514853	0.00048107	0.000449288	0.000421302	0.000392464	0.000365979
252	"Australia"	36	" 40"	0.004265741	0.004034867	0.003941655	0.003983216	0.003815619	0.003344997	0.002510522	0.002152582	0.001990034	0.001881584	0.001760839	0.001633143	0.00150397	0.001375717	0.001276099	0.001198336	0.00112563	0.001055989	0.000991602	0.000928716	0.000869236	0.00081263	0.000762917	0.000712871	0.000666023	0.000622165	0.000578433	0.000542207	0.000503456	0.000468403
253	"Australia"	36	" 45"	0.005779192	0.00551143	0.005407188	0.0054549	0.00526625	0.004740083	0.004348153	0.003552105	0.003024257	0.002659063	0.002481653	0.002383232	0.002191752	0.002003145	0.001857576	0.001744615	0.001637347	0.001536737	0.00144207	0.00135272	0.001266241	0.001183515	0.001110933	0.00103904	0.000971571	0.000907085	0.00084306	0.000790243	0.000734289	0.000683558
254	"Australia"	36	" 50"	0.00828723	0.007973652	0.007847204	0.007906667	0.007676265	0.007038292	0.007500228	0.00612076	0.005005984	0.004213224	0.003671827	0.00351727	0.003236396	0.002963027	0.002749072	0.002584609	0.002427304	0.002281804	0.002144194	0.002013243	0.00188647	0.001766332	0.001658916	0.001555797	0.001455237	0.001359463	0.001266075	0.001187665	0.001106532	0.00103042
255	"Australia"	36	" 55"	0.011856709	0.011463106	0.011298244	0.011377078	0.011075426	0.010244326	0.012375986	0.01061841	0.008693514	0.007150737	0.005978812	0.005415322	0.004970571	0.004538406	0.00420211	0.003942946	0.003697463	0.003470306	0.00325516	0.003052317	0.00285407	0.002669432	0.002503565	0.002343772	0.00218883	0.002040455	0.001898079	0.001777439	0.001652092	0.001535781
256	"Australia"	36	" 60"	0.018169824	0.017653737	0.017432429	0.017541018	0.017133418	0.016019121	0.019870675	0.017644374	0.015031587	0.012258837	0.009971381	0.008829036	0.008112871	0.007413223	0.006868118	0.006449779	0.006053736	0.005685857	0.005337556	0.005008084	0.004689277	0.004389427	0.004119726	0.003859072	0.003608186	0.00336742	0.00313607	0.002936736	0.002732344	0.002543878
257	"Australia"	36	" 65"	0.028632728	0.027924703	0.027610968	0.027767479	0.027185154	0.025610941	0.031794225	0.028345711	0.024591578	0.02072127	0.016550975	0.014172033	0.01309284	0.012039081	0.011215013	0.010580759	0.009980241	0.009415852	0.008881565	0.008373657	0.007883285	0.007415943	0.007004612	0.00658099	0.006183545	0.005804408	0.005433673	0.005111259	0.0047806	0.004481296
